country,capacity_mw,latitude,longitude,primary_fuel,commissioning_year,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017
FRA,90,45.879,5.811,Hydro,1980,NA,NA,NA,NA,NA,NA,NA,358.26,356.81,385.8,368.27,308.51
FRA,12,47.1586,-2.0118,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.94
FRA,18,50.3818,2.4878,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.91
FRA,1.62249,47.213,-0.7242,Solar,NA,NA,NA,NA,NA,NA,NA,NA,2.26,2.26,2.24,2.25,2.27
FRA,8,48.4149,5.5678,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.63
FRA,12.5,48.1346,4.4899,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.85
FRA,5.5,44.512,5.733,Solar,NA,NA,NA,NA,NA,NA,NA,NA,7.99,8.56,9.02,8.72,8.87
FRA,1.77,46.3327,6.6413,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,4.67,4.98,5.83,5,5.81
FRA,12,49.1052,-0.2198,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.94
FRA,1.47341,47.0458,-0.8771,Solar,NA,NA,NA,NA,NA,NA,NA,NA,2.05,2.06,2.05,2.05,2.06
FRA,8.7,43.541,5.841,Solar,NA,NA,NA,NA,NA,NA,NA,NA,14.23,14.82,15.04,15.06,16.1
FRA,9.8,44.0586,5.9996,Solar,NA,NA,NA,NA,NA,NA,NA,NA,15.51,15.44,15.58,15.63,15.64
FRA,6.26,47.0563,3.9403,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,13.8,14.66,17.67,14.7,17.59
FRA,1.6,46.5743,-1.2548,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,4.2,4.51,5.27,4.52,5.25
FRA,10,49.5342,4.2472,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.28
FRA,10,48.2033,-4.0733,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.28
FRA,7,43.902,4.866,Solar,NA,NA,NA,NA,NA,NA,NA,NA,11.06,11.75,11.36,11.6,11.93
FRA,1.31564,43.8819,4.8399,Solar,NA,NA,NA,NA,NA,NA,NA,NA,1.9,2.01,2.01,2.02,2.05
FRA,8.8,46.1002,3.7168,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,21.33,23.01,27.23,23.07,27.12
FRA,2.4,46.8153,0.5526,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,9.49,9.94,10.16,9.7,10.48
FRA,1.15396,46.8153,0.5526,Solar,NA,NA,NA,NA,NA,NA,NA,NA,1.58,1.56,1.56,1.58,1.57
FRA,10.236,46.0068,1.6256,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,23.99,25.94,30.85,26.01,30.73
FRA,7.5,48.4929,3.8369,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.71
FRA,4.4,50.0636,1.6426,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.04
FRA,13.9,47.1159,2.0261,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.41
FRA,1.4,46.2225,5.8722,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,2.92,3.17,3.84,3.18,3.82
FRA,1.2,46.6124,3.459,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,11,42.9129,0.6341,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,33.52,37.74,42.25,36.5,38.95
FRA,20,46.9733,2.1855,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.57
FRA,23,46.211,5.465,Hydro,1931,NA,NA,NA,NA,NA,NA,NA,72.78,76.94,83.46,76.42,86.85
FRA,1.5,44.3711,0.3866,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,4.58,4.92,5.98,4.89,5.42
FRA,10.02,48.8298,4.0833,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.32
FRA,1.02378,48.7968,2.2541,Solar,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.49,1.49,1.47,1.49
FRA,12.336,47.4613,3.511,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.55
FRA,4.90851,45.7859,3.1156,Solar,NA,NA,NA,NA,NA,NA,NA,NA,6.83,7.1,7.13,7.19,7.09
FRA,18.62,45.7859,3.1156,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,1.50592,43.634,3.4128,Solar,NA,NA,NA,NA,NA,NA,NA,NA,2.29,2.43,2.37,2.36,2.38
FRA,1.24823,47.097,-1.2715,Solar,NA,NA,NA,NA,NA,NA,NA,NA,1.73,1.71,1.79,1.72,1.7
FRA,3.3,49.6513,-1.3719,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.03
FRA,4.926,49.3158,1.0397,Solar,NA,NA,NA,NA,NA,NA,NA,NA,7.18,7.26,7.1,7.14,7.24
FRA,1.2,45.171,-0.2346,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,12,50.0554,1.9604,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.94
FRA,41,46.294,5.592,Hydro,1971,NA,NA,NA,NA,NA,NA,NA,118.32,126.98,136.23,127.33,144.42
FRA,8.4,48.2915,-3.7716,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.36
FRA,1.58379,48.1101,7.3849,Solar,NA,NA,NA,NA,NA,NA,NA,NA,2.06,2.16,2.16,2.17,2.18
FRA,3.65295,43.6116,1.3273,Solar,NA,NA,NA,NA,NA,NA,NA,NA,5.26,5.78,6.07,5.82,6.06
FRA,1.063,47.7068,-1.02,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,2.895,47.8962,-3.9075,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,10.35593,43.9717,0.3741,Solar,NA,NA,NA,NA,NA,NA,NA,NA,16.62,17.37,17.89,17.66,17.88
FRA,16.7,43.1849,2.7164,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.54
FRA,17,42.9788,2.2053,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.08
FRA,4,49.0892,-0.2442,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.31
FRA,12,49.3619,4.6155,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.94
FRA,12,48.7395,4.3915,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.94
FRA,2.4,50.9291,1.8143,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.38
FRA,1.32836,43.761,5.7455,Solar,NA,NA,NA,NA,NA,NA,NA,NA,2.09,1.86,1.9,1.91,1.97
FRA,2.4899,46.9532,-1.5998000000000001,Solar,NA,NA,NA,NA,NA,NA,NA,NA,3.52,3.79,3.6,3.62,3.77
FRA,15,45.0873,3.1086,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.43
FRA,60,48.1207,1.616,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.72
FRA,9.2,50.5646,1.7442,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.82
FRA,1.84322,42.6226,2.9518,Solar,NA,NA,NA,NA,NA,NA,NA,NA,3.29,3.25,3.35,3.36,3.38
FRA,4.615,47.9686,6.8651,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,9.81,10.69,12.9,10.72,12.85
FRA,11.05,46.5054,-1.1702,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2
FRA,17,48.7025,3.9576,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.08
FRA,1.35635,42.2704,9.0836,Solar,NA,NA,NA,NA,NA,NA,NA,NA,2.36,2.32,2.22,2.26,2.32
FRA,2.26924,41.7691,8.7525,Solar,NA,NA,NA,NA,NA,NA,NA,NA,4.24,4.17,4.16,4.04,4.34
FRA,3.89115,43.5235,6.1444,Solar,NA,NA,NA,NA,NA,NA,NA,NA,6.04,6.34,6.41,6.43,6.87
FRA,10.19,47.3885,-1.2926,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.63
FRA,1.44682,46.3374,-0.585,Solar,NA,NA,NA,NA,NA,NA,NA,NA,1.96,1.99,1.97,1.97,1.98
FRA,12.3,46.9234,-0.3329,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.49
FRA,10,48.162,3.5941,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.28
FRA,10,49.197,6.583,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.28
FRA,20,50.5328,2.0772,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.57
FRA,9.3,48.9043,4.6234,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
FRA,20,48.9405,5.2336,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.57
FRA,6.9,48.6796,4.5086,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.61
FRA,12,47.777,3.7441,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.94
FRA,1.72445,45.7435,3.1862,Solar,NA,NA,NA,NA,NA,NA,NA,NA,2.18,2.3,2.46,2.24,2.3
FRA,1.19304,48.9774,4.5191,Solar,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.67,1.64,1.61,1.64
FRA,10.38721,45.1847,3.4967,Solar,NA,NA,NA,NA,NA,NA,NA,NA,14.46,16.45,16.78,16.46,17.08
FRA,6.3,47.2305,-1.7304,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,8.2,50.601,2.1851,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.99
FRA,1.18,43.0287,1.589,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,3.66,3.75,5.16,4.2,5.14
FRA,10,48.3824,-0.2658,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.28
FRA,10,49.2092,6.6815,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.28
FRA,14.82,50.0191,1.3238,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.1
FRA,6.6,49.6761,1.7018,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.06
FRA,1.3,47.0516,5.479,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,2.89,3.13,3.76,3.14,3.74
FRA,413,48.675,5.8917,Gas,NA,NA,NA,766.219,1744.198,2064.174,NA,NA,NA,NA,NA,NA,1661.55
FRA,2.3,49.794,1.9867,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2
FRA,10.26,44.7994,4.1276,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.76
FRA,6,44.6565,4.7562,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.97
FRA,3.90128,44.6565,4.7562,Solar,NA,NA,NA,NA,NA,NA,NA,NA,6.06,6.07,6.12,6.17,6.15
FRA,24.02204,48.6683,1.1064,Solar,NA,NA,NA,NA,NA,NA,NA,NA,34.96,35.02,35.01,34.51,35.16
FRA,12,47.8779,-2.5908,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.94
FRA,11.5,43.2,2.8164,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.03
FRA,12,49.6128,2.0851,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.94
FRA,20.4,48.039,-2.7652,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.3
FRA,3.35,49.2361,2.8967,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,20.25,50.5028,2.0376,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.03
FRA,1.72,44.9969,3.564,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,6.47,6.59,7.53,6.82,7.51
FRA,7.72742,43.2809,5.7103,Solar,NA,NA,NA,NA,NA,NA,NA,NA,13.26,13.15,13.69,13.76,14.36
FRA,11.91035,50.3739,3.0345,Solar,NA,NA,NA,NA,NA,NA,NA,NA,18.27,17.97,17.99,18.32,18.02
FRA,12,43.6531,2.0865,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.94
FRA,26.36344,44.411,6.0368,Solar,NA,NA,NA,NA,NA,NA,NA,NA,41.5,40.41,37.21,39.15,37.87
FRA,1.13499,44.6495,2.8924,Solar,NA,NA,NA,NA,NA,NA,NA,NA,1.48,1.57,1.63,1.66,1.68
FRA,1.065,46.1372,3.4831,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,85,45.79,5.025,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,224.2,232.29,273.79,232.92,273.79
FRA,12,43.3905,2.279,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.94
FRA,1.725,43.3905,2.279,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,4.55,4.86,5.69,4.87,5.66
FRA,3560,47.7321,2.5185,Nuclear,NA,NA,NA,25213.325,23799.577,24191.573,NA,NA,NA,NA,NA,NA,21525.72
FRA,170,48.39,-4.26,Oil,NA,NA,NA,17.597,18.178,29.789,NA,NA,NA,NA,NA,NA,181.83
FRA,796,51.0482,2.3255,Gas,NA,NA,NA,2954.535,3080.269,3934.031,NA,NA,NA,NA,NA,NA,3202.42
FRA,348,44.3037,4.7423,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,570.4,542.09,767.22,554.81,1013.1
FRA,1.90716,44.2889,0.2751,Solar,NA,NA,NA,NA,NA,NA,NA,NA,2.58,3.02,3.02,2.91,2.95
FRA,11.4,49.7306,2.7362,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.84
FRA,1.56,50.5928,1.6061,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,12,49.6988,1.9814,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.94
FRA,10.45652,43.1448,1.3038,Solar,NA,NA,NA,NA,NA,NA,NA,NA,16.38,17.34,17.05,16.76,16.97
FRA,12,48.9856,7.1811,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.94
FRA,24,48.5658,5.5315,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.89
FRA,17,47.6577,-1.6776,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.08
FRA,12,48.9456,6.5856,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.94
FRA,2.35214,46.4891,4.0253,Solar,NA,NA,NA,NA,NA,NA,NA,NA,3.3,3.32,3.33,3.29,3.27
FRA,1.08662,47.3231,5.0374,Solar,NA,NA,NA,NA,NA,NA,NA,NA,1.38,1.48,1.45,1.45,1.44
FRA,9.02,47.3231,5.0374,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,1.2,48.2166,-4.1674,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19
FRA,11.97,43.6688,3.2212,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.89
FRA,12.05204,46.5226,3.7361,Solar,NA,NA,NA,NA,NA,NA,NA,NA,18.5,18.53,18.5,18.26,18.62
FRA,1.7,48.4011,-4.2693,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1
FRA,2.21506,47.2232,-0.1236,Solar,NA,NA,NA,NA,NA,NA,NA,NA,3.13,3.14,3.28,3.11,3.17
FRA,8,50.6277,2.1694,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.63
FRA,10,50.0758,2.1237,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.28
FRA,3.2,45.2044,5.8371,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,12.49,13.33,13.04,12.34,12.51
FRA,5,46.351,2.571,Solar,NA,NA,NA,NA,NA,NA,NA,NA,7.57,7.52,7.5,7.43,7.55
FRA,6,49.4429,5.7144,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.97
FRA,1.9,44.4318,4.7088,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,6.37,50.2994,3.3894,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,10,50.0011,1.7638,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.28
FRA,1.6402,43.5359,6.4548,Solar,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.7,2.75,2.75,3.05
FRA,1.415,47.3344,5.3791,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,12.3,48.4802,3.9571,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.49
FRA,12.3,48.5017,3.9386,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.49
FRA,1.6,48.6126,-1.2793,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,5.05,5.86,6.07,5.17,5.27
FRA,8.75322,14.5779,-60.9675,Solar,NA,NA,NA,NA,NA,NA,NA,NA,19.35,19.35,19.35,19.4,19.35
FRA,7.15,51.0306,2.337,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,1.02351,48.534,7.596,Solar,NA,NA,NA,NA,NA,NA,NA,NA,1.32,1.46,1.41,1.4,1.41
FRA,11.78586,44.1574,0.1634,Solar,NA,NA,NA,NA,NA,NA,NA,NA,18.87,20.93,20.49,20.33,20.5
FRA,826,49.1526,6.7018,Gas,NA,NA,NA,4202.229,NA,NA,NA,NA,NA,NA,NA,NA,3323.11
FRA,995,49.151,6.697,Coal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4542.12
FRA,10,50.0684,1.8882,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.28
FRA,1.27649,43.8609,0.1055,Solar,NA,NA,NA,NA,NA,NA,NA,NA,1.71,1.9,1.93,1.91,1.99
FRA,1.09706,48.3027,7.4981,Solar,NA,NA,NA,NA,NA,NA,NA,NA,1.38,1.46,1.46,1.46,1.46
FRA,37.3,42.955,0.565,Hydro,1924,NA,NA,NA,NA,NA,NA,NA,93.67,100.84,119.05,101.12,119.05
FRA,72,46.455,1.613,Hydro,1926,NA,NA,NA,NA,NA,NA,NA,217.07,204.3,205.3,204.48,224.44
FRA,2.45584,42.6003,2.9719,Solar,NA,NA,NA,NA,NA,NA,NA,NA,4.31,4.3,4.39,4.41,4.46
FRA,1.04187,44.5805,6.4754,Solar,NA,NA,NA,NA,NA,NA,NA,NA,1.55,1.57,1.57,1.53,1.56
FRA,6.7,46.5313,5.7534,Solar,NA,NA,NA,NA,NA,NA,NA,NA,9.24,9.95,9.99,9.97,9.95
FRA,35,45.082,2.194,Hydro,1951,NA,NA,NA,NA,NA,NA,NA,88.89,98.81,105.14,98.78,108.05
FRA,1.5437,45.8954,3.2161,Solar,NA,NA,NA,NA,NA,NA,NA,NA,2.08,2.11,2.08,2.11,2.1
FRA,1.67,43.9956,4.9328,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,12.1,44.6548,2.5787,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,39.68,41.82,41.77,43.03,46.13
FRA,11.5,47.6693,-1.3217,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.03
FRA,6,50.1646,2.8258,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.97
FRA,4.1,47.7173,3.4734,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.49
FRA,1.125,48.4832,7.7308,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,3.71,4.48,3.96,3.84,3.47
FRA,14,48.5549,3.6499,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
FRA,10,48.1324,5.3485,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.28
FRA,16.2137,43.7433,5.9885,Solar,NA,NA,NA,NA,NA,NA,NA,NA,26.61,26.66,27.59,27.69,30.35
FRA,1.95,44.6192,2.5196,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,7.14,7.82,8.46,7.53,8.57
FRA,4.48481,44.4924,6.2324,Solar,NA,NA,NA,NA,NA,NA,NA,NA,7.02,6.97,6.8,7.05,6.85
FRA,1.432,49.2717,-0.6229,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,12,49.6549,2.2698,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.94
FRA,12.03533,43.9543,4.6363,Solar,NA,NA,NA,NA,NA,NA,NA,NA,19.41,20.92,21.04,20.95,21.39
FRA,27.5,48.7251,3.9935,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.29
FRA,25,44.672,6.65,Hydro,1982,NA,NA,NA,NA,NA,NA,NA,63.16,67.97,80.17,68.15,80.17
FRA,1.0884,45.067,5.1827,Solar,NA,NA,NA,NA,NA,NA,NA,NA,1.46,1.54,1.54,1.59,1.62
FRA,4.28,45.7111,1.7405,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,10.05,10.64,12.69,10.67,12.64
FRA,175,47.915,7.571,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,431.34,578.15,565.69,513.8,565.69
FRA,1760,47.9032,7.5631,Nuclear,NA,NA,NA,12641.512,8241.491,5709.948,NA,NA,NA,NA,NA,NA,10641.93
FRA,2660,49.5366,-1.8823,Nuclear,NA,NA,NA,16053.604,19275.464,13818.593,NA,NA,NA,NA,NA,NA,16083.83
FRA,2.26811,43.5339,3.7714,Solar,NA,NA,NA,NA,NA,NA,NA,NA,3.8,3.8,4.08,3.79,4.08
FRA,11.5,46.8626,-1.7007,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.03
FRA,10.2,48.9607,0.3469,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.65
FRA,5.04464,44.23,0.1573,Solar,NA,NA,NA,NA,NA,NA,NA,NA,7.86,8.72,8.51,8.5,8.59
FRA,31.35,50.5824,2.1113,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.33
FRA,11.5,44.782,0.623,Solar,NA,NA,NA,NA,NA,NA,NA,NA,17.82,19.03,19.52,18.65,18.97
FRA,2.3,45.7431,1.9351,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,8.23,8.81,8.95,8.67,8.92
FRA,1.095,48.7931,0.1124,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,2.02255,47.8565,7.2729,Solar,NA,NA,NA,NA,NA,NA,NA,NA,2.75,2.82,2.76,2.83,2.84
FRA,5,47.84,7.274,Solar,NA,NA,NA,NA,NA,NA,NA,NA,6.98,7.57,7.39,7.24,7.45
FRA,2.1,45.8905,2.1825,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,5.77,6.06,7.06,6.07,7.04
FRA,3.49,45.8905,2.1825,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,10,49.196,-0.304,Solar,NA,NA,NA,NA,NA,NA,NA,NA,14.84,15.27,15.03,15.19,15.24
FRA,3.274,44.1394,5.4905,Solar,NA,NA,NA,NA,NA,NA,NA,NA,5.27,5.15,5.18,5.23,5.19
FRA,12,48.399,5.0753,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.94
FRA,1.067,47.2295,2.8663,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,12.8,50.4997,2.321,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4
FRA,11.5,50.8239,1.83,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.03
FRA,8.35,50.1183,2.2351,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.27
FRA,20,49.0649,-0.179,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.57
FRA,12.26303,43.5675,6.4982,Solar,NA,NA,NA,NA,NA,NA,NA,NA,20.25,21.27,21.93,21.84,24.02
FRA,10,49.4117,5.8423,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.28
FRA,4.5,47.915,0.133,Solar,NA,NA,NA,NA,NA,NA,NA,NA,6.46,6.53,6.55,6.58,6.49
FRA,1.73249,49.325,6.5305,Solar,NA,NA,NA,NA,NA,NA,NA,NA,2.19,2.31,2.31,2.3,2.31
FRA,22.1,42.8959,2.9662,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.41
FRA,10,48.3597,5.0437,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.28
FRA,1.41573,43.3766,6.2211,Solar,NA,NA,NA,NA,NA,NA,NA,NA,2.14,2.2,2.26,2.2,2.51
FRA,1.2025,44.2881,2.6217,Solar,NA,NA,NA,NA,NA,NA,NA,NA,1.61,1.74,1.8,1.77,1.85
FRA,10,44.2881,2.6217,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.28
FRA,1.019,43.3861,3.4638,Solar,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.68,1.75,1.71,1.77
FRA,6.24,42.9654,1.6102,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,19.45,20.31,24.1,19.05,23.89
FRA,12,42.457,9.531,Solar,NA,NA,NA,NA,NA,NA,NA,NA,22.92,23.11,22.72,23.59,24.36
FRA,4,44.1814,0.5694,Solar,NA,NA,NA,NA,NA,NA,NA,NA,5.84,6.23,6.42,6.38,6.47
FRA,12.3,48.4581,3.5073,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.49
FRA,8.5,44.0215,7.5448,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,21.12,25.66,31.64,28.61,25.79
FRA,2.376,49.4937,-1.3081,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
